X,CH1,Start,Increment,
Sequence,Volt,-3.440000e-02,2.000000e-04
0,1.60e-01,
1,3.20e-01,
2,3.20e-01,
3,0.00e+00,
4,0.00e+00,
5,3.20e-01,
6,3.20e-01,
7,8.00e-02,
8,1.60e-01,
9,3.20e-01,
10,3.20e-01,
11,1.60e-01,
12,3.20e-01,
13,1.60e-01,
14,2.40e-01,
15,3.20e-01,
16,3.20e-01,
17,2.40e-01,
18,2.40e-01,
19,3.20e-01,
20,3.20e-01,
21,2.40e-01,
22,3.20e-01,
23,2.40e-01,
24,3.20e-01,
25,1.60e-01,
26,1.60e-01,
27,3.20e-01,
28,3.20e-01,
29,1.60e-01,
30,3.20e-01,
31,1.60e-01,
32,3.20e-01,
33,1.60e-01,
34,2.40e-01,
35,3.20e-01,
36,3.20e-01,
37,1.60e-01,
38,3.20e-01,
39,1.60e-01,
40,2.40e-01,
41,3.20e-01,
42,3.20e-01,
43,1.60e-01,
44,1.60e-01,
45,4.00e-01,
46,3.20e-01,
47,1.60e-01,
48,1.60e-01,
49,3.20e-01,
50,3.20e-01,
51,1.60e-01,
52,3.20e-01,
53,1.60e-01,
54,3.20e-01,
55,1.60e-01,
56,3.20e-01,
57,1.60e-01,
58,2.40e-01,
59,3.20e-01,
60,3.20e-01,
61,2.40e-01,
62,3.20e-01,
63,1.60e-01,
64,2.40e-01,
65,3.20e-01,
66,3.20e-01,
67,1.60e-01,
68,3.20e-01,
69,1.60e-01,
70,3.20e-01,
71,1.60e-01,
72,2.40e-01,
73,3.20e-01,
74,2.40e-01,
75,3.20e-01,
76,3.20e-01,
77,1.60e-01,
78,2.40e-01,
79,3.20e-01,
80,3.20e-01,
81,1.60e-01,
82,3.20e-01,
83,1.60e-01,
84,3.20e-01,
85,1.60e-01,
86,3.20e-01,
87,8.00e-02,
88,3.20e-01,
89,8.00e-02,
90,3.20e-01,
91,0.00e+00,
92,3.20e-01,
93,0.00e+00,
94,3.20e-01,
95,8.00e-02,
96,3.20e-01,
97,1.60e-01,
98,2.40e-01,
99,3.20e-01,
100,2.40e-01,
101,3.20e-01,
102,3.20e-01,
103,1.60e-01,
104,2.40e-01,
105,3.20e-01,
106,2.40e-01,
107,3.20e-01,
108,3.20e-01,
109,1.60e-01,
110,3.20e-01,
111,1.60e-01,
112,3.20e-01,
113,1.60e-01,
114,3.20e-01,
115,2.40e-01,
116,3.20e-01,
117,1.60e-01,
118,3.20e-01,
119,2.40e-01,
120,2.40e-01,
121,3.20e-01,
122,3.20e-01,
123,1.60e-01,
124,3.20e-01,
125,1.60e-01,
126,3.20e-01,
127,1.60e-01,
128,3.20e-01,
129,1.60e-01,
130,3.20e-01,
131,1.60e-01,
132,3.20e-01,
133,1.60e-01,
134,1.60e-01,
135,3.20e-01,
136,3.20e-01,
137,1.60e-01,
138,3.20e-01,
139,2.40e-01,
140,3.20e-01,
141,1.60e-01,
142,3.20e-01,
143,1.60e-01,
144,3.20e-01,
145,1.60e-01,
146,2.40e-01,
147,3.20e-01,
148,3.20e-01,
149,2.40e-01,
150,2.40e-01,
151,3.20e-01,
152,3.20e-01,
153,1.60e-01,
154,3.20e-01,
155,1.60e-01,
156,3.20e-01,
157,1.60e-01,
158,3.20e-01,
159,1.60e-01,
160,3.20e-01,
161,1.60e-01,
162,2.40e-01,
163,3.20e-01,
164,3.20e-01,
165,1.60e-01,
166,3.20e-01,
167,1.60e-01,
168,3.20e-01,
